ShipName,ShipAddress,ShipCity,ShipRegion,ShipPostalCode,ShipCountry,CustomerID,Customers.CompanyName,Address,City,Region,PostalCode,Country,Salesperson,OrderID,OrderDate,RequiredDate,ShippedDate,Shippers.CompanyName,ProductID,ProductName,UnitPrice,Quantity,Discount,ExtendedPrice,Freight
夷そば,鹿児島市宇宿 2-14-X,鹿児島市,,890-0073,鹿児島県,30,夷そば,西春日井郡豊山町豊場新田 17-X,西春日井郡,,480-0202,愛知県,松沢 彩子,10421,21.02.95 00:00,04.04.95 00:00,15.02.95 00:00,アカネコ,5,コーヒーマイルド,150,5,0,750,"99.23"
夷そば,鹿児島市宇宿 2-14-X,鹿児島市,,890-0073,鹿児島県,30,夷そば,西春日井郡豊山町豊場新田 17-X,西春日井郡,,480-0202,愛知県,松沢 彩子,10421,21.02.95 00:00,04.04.95 00:00,15.02.95 00:00,アカネコ,6,コーヒービター,150,5,0,750,"99.23"
夷そば,志木市幸町 1-8-40-XXXX,志木市,,353-0005,鹿児島県,30,夷そば,西春日井郡豊山町豊場新田 17-X,西春日井郡,,480-0202,愛知県,正門 恵子,10537,14.06.95 00:00,28.06.95 00:00,16.06.95 00:00,アカネコ,55,ベター生ハム,350,15,0,5250,"78.85"
夷そば,志木市幸町 1-8-40-XXXX,志木市,,353-0005,鹿児島県,30,夷そば,西春日井郡豊山町豊場新田 17-X,西春日井郡,,480-0202,愛知県,正門 恵子,10537,14.06.95 00:00,28.06.95 00:00,16.06.95 00:00,アカネコ,53,ベターローストハム,300,10,0,3000,"78.85"
夷そば,志木市幸町 1-8-40-XXXX,志木市,,353-0005,鹿児島県,30,夷そば,西春日井郡豊山町豊場新田 17-X,西春日井郡,,480-0202,愛知県,正門 恵子,10537,14.06.95 00:00,28.06.95 00:00,16.06.95 00:00,アカネコ,54,ベタープレスハム,250,5,0,1250,"78.85"
屋台すまいる,池田市伏尾台 2-9-X,池田市,,563-0017,大阪府,19,屋台すまいる,大館市釈迦内字館 30-XX,大館市,,017-0012,秋田県,松沢 彩子,10287,22.09.94 00:00,20.10.94 00:00,26.09.94 00:00,ペンギン,36,牛乳マイルド,150,10,0,1500,"12.76"
屋台すまいる,池田市伏尾台 2-9-X,池田市,,563-0017,大阪府,19,屋台すまいる,大館市釈迦内字館 30-XX,大館市,,017-0012,秋田県,松沢 彩子,10287,22.09.94 00:00,20.10.94 00:00,26.09.94 00:00,ペンギン,84,コーンフレークチョコ,300,10,0,3000,"12.76"
屋台すまいる,池田市伏尾台 2-9-X,池田市,,563-0017,大阪府,19,屋台すまいる,大館市釈迦内字館 30-XX,大館市,,017-0012,秋田県,松沢 彩子,10287,22.09.94 00:00,20.10.94 00:00,26.09.94 00:00,ペンギン,37,ストロベリーヨーグルト,80,10,0,800,"12.76"
屋台すまいる,池田市伏尾台 2-9-X,池田市,,563-0017,大阪府,19,屋台すまいる,大館市釈迦内字館 30-XX,大館市,,017-0012,秋田県,古田 哲也,10335,22.11.94 00:00,20.12.94 00:00,28.11.94 00:00,トマト,51,アメリカンポーク,120,40,0,4800,"42.11"
屋台すまいる,池田市伏尾台 2-9-X,池田市,,563-0017,大阪府,19,屋台すまいる,大館市釈迦内字館 30-XX,大館市,,017-0012,秋田県,古田 哲也,10335,22.11.94 00:00,20.12.94 00:00,28.11.94 00:00,トマト,54,ベタープレスハム,400,40,0,16000,"42.11"
屋台すまいる,池田市伏尾台 2-9-X,池田市,,563-0017,大阪府,19,屋台すまいる,大館市釈迦内字館 30-XX,大館市,,017-0012,秋田県,古田 哲也,10335,22.11.94 00:00,20.12.94 00:00,28.11.94 00:00,トマト,55,ベター生ハム,250,40,0,10000,"42.11"
屋台すまいる,池田市伏尾台 2-9-X,池田市,,563-0017,大阪府,19,屋台すまいる,大館市釈迦内字館 30-XX,大館市,,017-0012,秋田県,古田 哲也,10335,22.11.94 00:00,20.12.94 00:00,28.11.94 00:00,トマト,52,うす味ウインナー,200,40,0,8000,"42.11"
屋台すまいる,池田市伏尾台 2-9-X,池田市,,563-0017,大阪府,19,屋台すまいる,大館市釈迦内字館 30-XX,大館市,,017-0012,秋田県,森上 偉久馬,10422,22.02.95 00:00,22.03.95 00:00,16.02.95 00:00,アカネコ,44,極上パスタ,2500,10,0,25000,"3.02"
屋台すまいる,池田市伏尾台 2-9-X,池田市,,563-0017,大阪府,19,屋台すまいる,大館市釈迦内字館 30-XX,大館市,,017-0012,秋田県,森上 偉久馬,10422,22.02.95 00:00,22.03.95 00:00,16.02.95 00:00,アカネコ,8,ピリピリ ビール,550,20,0,11000,"3.02"
屋台すまいる,池田市伏尾台 2-9-X,池田市,,563-0017,大阪府,19,屋台すまいる,大館市釈迦内字館 30-XX,大館市,,017-0012,秋田県,森上 偉久馬,10422,22.02.95 00:00,22.03.95 00:00,16.02.95 00:00,アカネコ,45,極上マカロニ,2500,10,0,25000,"3.02"
屋台すまいる,広島市西区観音新町 1-16-X,広島市,,733-0036,大阪府,19,屋台すまいる,大館市釈迦内字館 30-XX,大館市,,017-0012,秋田県,田中 秀樹,10544,21.06.95 00:00,19.07.95 00:00,02.06.95 00:00,アカネコ,52,うす味ウインナー,200,100,0,20000,"24.91"
屋台すまいる,広島市西区観音新町 1-16-X,広島市,,733-0036,大阪府,19,屋台すまいる,大館市釈迦内字館 30-XX,大館市,,017-0012,秋田県,田中 秀樹,10544,21.06.95 00:00,19.07.95 00:00,02.06.95 00:00,アカネコ,42,バタートースト,90,100,0,9000,"24.91"
屋台すまいる,広島市西区観音新町 1-16-X,広島市,,733-0036,大阪府,19,屋台すまいる,大館市釈迦内字館 30-XX,大館市,,017-0012,秋田県,田中 秀樹,10544,21.06.95 00:00,19.07.95 00:00,02.06.95 00:00,アカネコ,55,ベター生ハム,240,100,0,24000,"24.91"
温泉レストラン,吾妻郡草津町 462-XX,吾妻郡,,377-1700,群馬県,8,温泉レストラン,牛久市下根町 1504-XX,牛久市,,300-1203,茨城県,田中 秀樹,10261,19.08.94 00:00,16.09.94 00:00,30.08.94 00:00,トマト,35,ローカロリー牛乳,"14.4",20,0,288,"3.05"
温泉レストラン,吾妻郡草津町 462-XX,吾妻郡,,377-1700,群馬県,8,温泉レストラン,牛久市下根町 1504-XX,牛久市,,300-1203,茨城県,田中 秀樹,10261,19.08.94 00:00,16.09.94 00:00,30.08.94 00:00,トマト,21,バニラクリームアイス,8,20,0,160,"3.05"
温泉レストラン,吾妻郡草津町 462-XX,吾妻郡,,377-1700,群馬県,8,温泉レストラン,牛久市下根町 1504-XX,牛久市,,300-1203,茨城県,古田 哲也,10353,14.12.94 00:00,11.01.95 00:00,09.12.94 00:00,ペンギン,54,ベタープレスハム,0,1,0,0,"360.63"
温泉レストラン,吾妻郡草津町 462-XX,吾妻郡,,377-1700,群馬県,8,温泉レストラン,牛久市下根町 1504-XX,牛久市,,300-1203,茨城県,古田 哲也,10353,14.12.94 00:00,11.01.95 00:00,09.12.94 00:00,ペンギン,61,もめんどうふ特上,0,1,0,0,"360.63"
温泉レストラン,吾妻郡草津町 462-XX,吾妻郡,,377-1700,群馬県,8,温泉レストラン,牛久市下根町 1504-XX,牛久市,,300-1203,茨城県,古田 哲也,10353,14.12.94 00:00,11.01.95 00:00,09.12.94 00:00,ペンギン,14,うまい素,0,1,0,0,"360.63"
温泉レストラン,吾妻郡草津町 462-XX,吾妻郡,,377-1700,群馬県,8,温泉レストラン,牛久市下根町 1504-XX,牛久市,,300-1203,茨城県,東海 誠一,10423,23.02.95 00:00,09.03.95 00:00,17.02.95 00:00,ペンギン,25,アメリカンクラッカー,0,1,0,0,"24.5"
温泉レストラン,吾妻郡草津町 462-XX,吾妻郡,,377-1700,群馬県,8,温泉レストラン,牛久市下根町 1504-XX,牛久市,,300-1203,茨城県,東海 誠一,10423,23.02.95 00:00,09.03.95 00:00,17.02.95 00:00,ペンギン,51,アメリカンポーク,0,1,0,0,"24.5"
温泉レストラン,吾妻郡草津町 462-XX,吾妻郡,,377-1700,群馬県,8,温泉レストラン,牛久市下根町 1504-XX,牛久市,,300-1203,茨城県,東海 誠一,10423,23.02.95 00:00,09.03.95 00:00,17.02.95 00:00,ペンギン,33,フレッシュバター,0,1,0,0,"24.5"
温泉レストラン,吾妻郡草津町 462-XX,吾妻郡,,377-1700,群馬県,8,温泉レストラン,牛久市下根町 1504-XX,牛久市,,300-1203,茨城県,正門 恵子,10525,02.06.95 00:00,30.06.95 00:00,02.06.95 00:00,トマト,61,もめんどうふ特上,100,100,0,10000,"11.06"
温泉レストラン,吾妻郡草津町 462-XX,吾妻郡,,377-1700,群馬県,8,温泉レストラン,牛久市下根町 1504-XX,牛久市,,300-1203,茨城県,正門 恵子,10525,02.06.95 00:00,30.06.95 00:00,02.06.95 00:00,トマト,27,メロンミルクキャンディー,100,500,0,50000,"11.06"
温泉レストラン,吾妻郡草津町 462-XX,吾妻郡,,377-1700,群馬県,8,温泉レストラン,牛久市下根町 1504-XX,牛久市,,300-1203,茨城県,正門 恵子,10525,02.06.95 00:00,30.06.95 00:00,02.06.95 00:00,トマト,81,本がつお特上,200,100,0,20000,"11.06"
温泉レストラン,吾妻郡草津町 462-XX,吾妻郡,,377-1700,群馬県,8,温泉レストラン,牛久市下根町 1504-XX,牛久市,,300-1203,茨城県,田中 秀樹,10551,28.06.95 00:00,09.08.95 00:00,09.06.95 00:00,ペンギン,50,コーンフレークシュガー,200,1500,0,300000,"72.95"
温泉レストラン,吾妻郡草津町 462-XX,吾妻郡,,377-1700,群馬県,8,温泉レストラン,牛久市下根町 1504-XX,牛久市,,300-1203,茨城県,田中 秀樹,10551,28.06.95 00:00,09.08.95 00:00,09.06.95 00:00,ペンギン,48,コーンフレークプレーン,200,1500,0,300000,"72.95"
温泉レストラン,吾妻郡草津町 462-XX,吾妻郡,,377-1700,群馬県,8,温泉レストラン,牛久市下根町 1504-XX,牛久市,,300-1203,茨城県,田中 秀樹,10551,28.06.95 00:00,09.08.95 00:00,09.06.95 00:00,ペンギン,84,コーンフレークチョコ,200,1500,0,300000,"72.95"
海鮮料理くじら,津市一身田中野 19-X,津市,,514-0112,三重県,4,海鮮料理くじら,成田市加良部 5-3-X,千葉県,,286-0036,千葉県,田中 秀樹,10288,23.09.94 00:00,21.10.94 00:00,30.09.94 00:00,アカネコ,8,ピリピリ ビール,500,10,0,5000,"7.45"
海鮮料理くじら,津市一身田中野 19-X,津市,,514-0112,三重県,4,海鮮料理くじら,成田市加良部 5-3-X,千葉県,,286-0036,千葉県,正門 恵子,10316,28.10.94 00:00,25.11.94 00:00,03.11.94 00:00,ペンギン,8,ピリピリ ビール,450,100,0,45000,"150.15"
海鮮料理くじら,津市一身田中野 19-X,津市一,,514-0112,三重県,4,海鮮料理くじら,成田市加良部 5-3-X,千葉県,,286-0036,千葉県,木下 和明,10375,06.01.95 00:00,03.02.95 00:00,02.01.95 00:00,トマト,51,アメリカンポーク,0,1,0,0,"20.12"
海鮮料理くじら,津市一身田中野 19-X,津市一,,514-0112,三重県,4,海鮮料理くじら,成田市加良部 5-3-X,千葉県,,286-0036,千葉県,木下 和明,10375,06.01.95 00:00,03.02.95 00:00,02.01.95 00:00,トマト,57,和風ハンバーグレトルト,0,1,0,0,"20.12"
海鮮料理くじら,津市一身田中野 19-X,津市一,,514-0112,三重県,4,海鮮料理くじら,成田市加良部 5-3-X,千葉県,,286-0036,千葉県,木下 和明,10375,06.01.95 00:00,03.02.95 00:00,02.01.95 00:00,トマト,45,極上マカロニ,0,1,0,0,"20.12"
海鮮料理くじら,津市一身田中野 19-X,津市,,514-0112,三重県,4,海鮮料理くじら,成田市加良部 5-3-X,千葉県,,286-0036,千葉県,高橋 真紀,10538,15.06.95 00:00,13.07.95 00:00,23.06.95 00:00,ペンギン,3,果汁100% レモン,450,1,0,450,"4.87"
海鮮料理くじら,津市一身田中野 19-X,津市,,514-0112,三重県,4,海鮮料理くじら,成田市加良部 5-3-X,千葉県,,286-0036,千葉県,高橋 真紀,10538,15.06.95 00:00,13.07.95 00:00,23.06.95 00:00,ペンギン,53,ベターローストハム,0,1,0,0,"4.87"
海鮮料理くじら,津市一身田中野 19-X,津市,,514-0112,三重県,4,海鮮料理くじら,成田市加良部 5-3-X,千葉県,,286-0036,千葉県,高橋 真紀,10538,15.06.95 00:00,13.07.95 00:00,23.06.95 00:00,ペンギン,1,果汁100% オレンジ,0,1,0,0,"4.87"
海鮮料理くじら,札幌市中央区北5条西 12-2-19-XXX,札幌市,,060-0005,三重県,4,海鮮料理くじら,成田市加良部 5-3-X,千葉県,,286-0036,千葉県,松沢 彩子,10543,21.06.95 00:00,19.07.95 00:00,01.06.95 00:00,トマト,12,ブラックペッパー,0,1,0,0,"48.17"
海鮮料理くじら,札幌市中央区北5条西 12-2-19-XXX,札幌市,,060-0005,三重県,4,海鮮料理くじら,成田市加良部 5-3-X,千葉県,,286-0036,千葉県,松沢 彩子,10543,21.06.95 00:00,19.07.95 00:00,01.06.95 00:00,トマト,42,バタートースト,0,1,0,0,"48.17"
海鮮料理くじら,札幌市中央区北5条西 12-2-19-XXX,札幌市,,060-0005,三重県,4,海鮮料理くじら,成田市加良部 5-3-X,千葉県,,286-0036,千葉県,松沢 彩子,10543,21.06.95 00:00,19.07.95 00:00,01.06.95 00:00,トマト,82,ころもはんぺん,0,1,0,0,"48.17"
割烹ふじい,富山市朝菜町 2-702-XX,富山市,,939-8066,富山県,3,割烹ふじい,福岡市博多区東平尾 2-10-XX,福岡市,博多区,816-0053,福岡県,高橋 真紀,10263,23.08.94 00:00,20.09.94 00:00,31.08.94 00:00,ペンギン,74,食卓わかめ,8,36,0.25,216,"146.06"
割烹ふじい,富山市朝菜町 2-702-XX,富山市,,939-8066,富山県,3,割烹ふじい,福岡市博多区東平尾 2-10-XX,福岡市,博多区,816-0053,福岡県,高橋 真紀,10263,23.08.94 00:00,20.09.94 00:00,31.08.94 00:00,ペンギン,24,じゃがチップス,"3.6",28,0,"100.8","146.06"
割烹ふじい,富山市朝菜町 2-702-XX,富山市,,939-8066,富山県,3,割烹ふじい,福岡市博多区東平尾 2-10-XX,福岡市,博多区,816-0053,福岡県,高橋 真紀,10263,23.08.94 00:00,20.09.94 00:00,31.08.94 00:00,ペンギン,30,チーズあんぱん,"20.7",60,0.25,"931.5","146.06"
割烹ふじい,富山市朝菜町 2-702-XX,富山市,,939-8066,富山県,3,割烹ふじい,福岡市博多区東平尾 2-10-XX,福岡市,博多区,816-0053,福岡県,高橋 真紀,10263,23.08.94 00:00,20.09.94 00:00,31.08.94 00:00,ペンギン,16,だしかつお,"13.9",60,0.25,"625.5","146.06"
割烹ふじい,富山市朝菜町 2-702-XX,富山市,,939-8066,富山県,3,割烹ふじい,福岡市博多区東平尾 2-10-XX,福岡市,博多区,816-0053,福岡県,田中 秀樹,10329,15.11.94 00:00,27.12.94 00:00,10.11.94 00:00,トマト,31,ロッキーチーズ,50,11,0,550,"191.67"
割烹ふじい,富山市朝菜町 2-702-XX,富山市,,939-8066,富山県,3,割烹ふじい,福岡市博多区東平尾 2-10-XX,福岡市,博多区,816-0053,福岡県,田中 秀樹,10329,15.11.94 00:00,27.12.94 00:00,10.11.94 00:00,トマト,32,パルメザンチーズ,250,50,0,12500,"191.67"
割烹ふじい,富山市朝菜町 2-702-XX,富山市,,939-8066,富山県,3,割烹ふじい,福岡市博多区東平尾 2-10-XX,福岡市,博多区,816-0053,福岡県,古田 哲也,10367,29.12.94 00:00,26.01.95 00:00,02.01.95 00:00,ペンギン,22,チョコクリームアイス,200,100,0,20000,"13.55"
割烹ふじい,富山市朝菜町 2-702-XX,富山市,,939-8066,富山県,3,割烹ふじい,福岡市博多区東平尾 2-10-XX,福岡市,博多区,816-0053,福岡県,古田 哲也,10367,29.12.94 00:00,26.01.95 00:00,02.01.95 00:00,ペンギン,21,バニラクリームアイス,200,100,0,20000,"13.55"
割烹ふじい,富山市朝菜町 2-702-XX,富山市,,939-8066,富山県,3,割烹ふじい,福岡市博多区東平尾 2-10-XX,福岡市,博多区,816-0053,福岡県,田中 秀樹,10427,27.02.95 00:00,27.03.95 00:00,28.02.95 00:00,トマト,33,フレッシュバター,150,1,0,150,"31.29"
割烹ふじい,富山市朝菜町 2-702-XX,富山市,,939-8066,富山県,3,割烹ふじい,福岡市博多区東平尾 2-10-XX,福岡市,博多区,816-0053,福岡県,田中 秀樹,10427,27.02.95 00:00,27.03.95 00:00,28.02.95 00:00,トマト,43,バケットフランス,1500,1,0,1500,"31.29"
割烹ふじい,富山市朝菜町 2-702-XX,富山市,,939-8066,富山県,3,割烹ふじい,福岡市博多区東平尾 2-10-XX,福岡市,博多区,816-0053,福岡県,木下 和明,10441,13.03.95 00:00,24.04.95 00:00,10.03.95 00:00,トマト,48,コーンフレークプレーン,300,10,0,3000,"73.02"
割烹ふじい,富山市朝菜町 2-702-XX,富山市,,939-8066,富山県,3,割烹ふじい,福岡市博多区東平尾 2-10-XX,福岡市,博多区,816-0053,福岡県,木下 和明,10441,13.03.95 00:00,24.04.95 00:00,10.03.95 00:00,トマト,49,コーンフレークチョコ,250,10,0,2500,"73.02"
割烹ふじい,富山市朝菜町 2-702-XX,富山市,,939-8066,富山県,3,割烹ふじい,福岡市博多区東平尾 2-10-XX,福岡市,博多区,816-0053,福岡県,木下 和明,10441,13.03.95 00:00,24.04.95 00:00,10.03.95 00:00,トマト,35,ローカロリー牛乳,250,10,0,2500,"73.02"
割烹ふじい,富山市朝菜町 2-702-XX,富山市,,939-8066,富山県,3,割烹ふじい,福岡市博多区東平尾 2-10-XX,福岡市,博多区,816-0053,福岡県,正門 恵子,10517,25.05.95 00:00,22.06.95 00:00,17.05.95 00:00,ペンギン,53,ベターローストハム,400,1,0,400,"32.07"
割烹ふじい,富山市朝菜町 2-702-XX,富山市,,939-8066,富山県,3,割烹ふじい,福岡市博多区東平尾 2-10-XX,福岡市,博多区,816-0053,福岡県,正門 恵子,10517,25.05.95 00:00,22.06.95 00:00,17.05.95 00:00,ペンギン,52,うす味ウインナー,250,1,0,250,"32.07"
割烹ふじい,富山市朝菜町 2-702-XX,富山市,,939-8066,富山県,3,割烹ふじい,福岡市博多区東平尾 2-10-XX,福岡市,博多区,816-0053,福岡県,正門 恵子,10517,25.05.95 00:00,22.06.95 00:00,17.05.95 00:00,ペンギン,77,大陸サーモン,270,1,0,270,"32.07"
割烹ふじい,富山市朝菜町 2-702-XX,富山市,,939-8066,富山県,3,割烹ふじい,福岡市博多区東平尾 2-10-XX,福岡市,博多区,816-0053,福岡県,正門 恵子,10517,25.05.95 00:00,22.06.95 00:00,17.05.95 00:00,ペンギン,54,ベタープレスハム,400,1,0,400,"32.07"
割烹ふじい,富山市朝菜町 2-702-XX,富山市,,939-8066,富山県,3,割烹ふじい,福岡市博多区東平尾 2-10-XX,福岡市,博多区,816-0053,福岡県,正門 恵子,10517,25.05.95 00:00,22.06.95 00:00,17.05.95 00:00,ペンギン,55,ベター生ハム,400,1,0,400,"32.07"
割烹ふじい,富山市朝菜町 2-702-XX,富山市,,939-8066,富山県,3,割烹ふじい,福岡市博多区東平尾 2-10-XX,福岡市,博多区,816-0053,福岡県,正門 恵子,10517,25.05.95 00:00,22.06.95 00:00,17.05.95 00:00,ペンギン,51,アメリカンポーク,400,1,0,400,"32.07"
割烹ふじい,富山市朝菜町 2-702-XX,富山市,,939-8066,富山県,3,割烹ふじい,福岡市博多区東平尾 2-10-XX,福岡市,博多区,816-0053,福岡県,正門 恵子,10517,25.05.95 00:00,22.06.95 00:00,17.05.95 00:00,ペンギン,56,特製サラミ,840,1,0,840,"32.07"
割烹ふじい,富山市朝菜町 2-702-XX,富山市,,939-8066,富山県,3,割烹ふじい,福岡市博多区東平尾 2-10-XX,福岡市,博多区,816-0053,福岡県,正門 恵子,10517,25.05.95 00:00,22.06.95 00:00,17.05.95 00:00,ペンギン,57,和風ハンバーグレトルト,157,1,0,157,"32.07"
割烹ふじい,富山市朝菜町 2-702-XX,富山市,,939-8066,富山県,3,割烹ふじい,福岡市博多区東平尾 2-10-XX,福岡市,博多区,816-0053,福岡県,正門 恵子,10517,25.05.95 00:00,22.06.95 00:00,17.05.95 00:00,ペンギン,59,ミックスハム,480,1,0,480,"32.07"
割烹ふじい,那覇市繁多川 1-21-XX,那覇市,,902-0071,富山県,3,割烹ふじい,福岡市博多区東平尾 2-10-XX,福岡市,博多区,816-0053,福岡県,松沢 彩子,10545,22.06.95 00:00,20.07.95 00:00,06.06.95 00:00,トマト,77,大陸サーモン,0,1,0,0,"11.92"
割烹ふじい,那覇市繁多川 1-21-XX,那覇市,,902-0071,富山県,3,割烹ふじい,福岡市博多区東平尾 2-10-XX,福岡市,博多区,816-0053,福岡県,松沢 彩子,10545,22.06.95 00:00,20.07.95 00:00,06.06.95 00:00,トマト,52,うす味ウインナー,0,1,0,0,"11.92"
甘味喫茶ダイ,逗子市山の根 3-15-XX,逗子市,,249-0002,神奈川県,43,甘味喫茶ダイ,草加市吉町 3-4-X,草加市,,340-0017,埼玉県,森上 偉久馬,10300,10.10.94 00:00,07.11.94 00:00,12.10.94 00:00,トマト,45,極上マカロニ,0,1,0,0,"17.68"
甘味喫茶ダイ,逗子市山の根 3-15-XX,逗子市,,249-0002,神奈川県,43,甘味喫茶ダイ,草加市吉町 3-4-X,草加市,,340-0017,埼玉県,森上 偉久馬,10300,10.10.94 00:00,07.11.94 00:00,12.10.94 00:00,トマト,1,果汁100% オレンジ,0,1,0,0,"17.68"
甘味喫茶ダイ,逗子市山の根 3-15-XX,逗子市,,249-0002,神奈川県,43,甘味喫茶ダイ,草加市吉町 3-4-X,草加市,,340-0017,埼玉県,森上 偉久馬,10300,10.10.94 00:00,07.11.94 00:00,12.10.94 00:00,トマト,28,小倉あんぱん,0,1,0,0,"17.68"
甘味喫茶ダイ,逗子市山の根 3-15-XX,逗子市,,249-0002,神奈川県,43,甘味喫茶ダイ,草加市吉町 3-4-X,草加市,,340-0017,埼玉県,田中 秀樹,10360,23.12.94 00:00,20.01.95 00:00,26.12.94 00:00,ペンギン,73,やきいかするめくん,0,1,0,0,"131.7"
甘味喫茶ダイ,逗子市山の根 3-15-XX,逗子市,,249-0002,神奈川県,43,甘味喫茶ダイ,草加市吉町 3-4-X,草加市,,340-0017,埼玉県,田中 秀樹,10360,23.12.94 00:00,20.01.95 00:00,26.12.94 00:00,ペンギン,10,バードワイン,0,1,0,0,"131.7"
甘味喫茶ダイ,逗子市山の根 3-15-XX,逗子市,,249-0002,神奈川県,43,甘味喫茶ダイ,草加市吉町 3-4-X,草加市,,340-0017,埼玉県,田中 秀樹,10360,23.12.94 00:00,20.01.95 00:00,26.12.94 00:00,ペンギン,8,ピリピリ ビール,0,1,0,0,"131.7"
甘味喫茶ダイ,逗子市山の根 3-15-XX,逗子市,,249-0002,神奈川県,43,甘味喫茶ダイ,草加市吉町 3-4-X,草加市,,340-0017,埼玉県,田中 秀樹,10360,23.12.94 00:00,20.01.95 00:00,26.12.94 00:00,ペンギン,27,メロンミルクキャンディー,0,1,0,0,"131.7"
甘味喫茶ダイ,逗子市山の根 3-15-XX,逗子市山,山の根,249-0002,神奈川県,43,甘味喫茶ダイ,草加市吉町 3-4-X,草加市,,340-0017,埼玉県,古田 哲也,10428,28.02.95 00:00,28.03.95 00:00,24.02.95 00:00,アカネコ,55,ベター生ハム,150,50,0,7500,"11.09"
甘味喫茶ダイ,逗子市山の根 3-15-XX,逗子市山,山の根,249-0002,神奈川県,43,甘味喫茶ダイ,草加市吉町 3-4-X,草加市,,340-0017,埼玉県,古田 哲也,10428,28.02.95 00:00,28.03.95 00:00,24.02.95 00:00,アカネコ,54,ベタープレスハム,250,50,0,12500,"11.09"
甘味喫茶ダイ,逗子市山の根 3-15-XX,逗子市山,山の根,249-0002,神奈川県,43,甘味喫茶ダイ,草加市吉町 3-4-X,草加市,,340-0017,埼玉県,古田 哲也,10428,28.02.95 00:00,28.03.95 00:00,24.02.95 00:00,アカネコ,53,ベターローストハム,300,50,0,15000,"11.09"
甘味喫茶ダイ,逗子市山の根 3-15-XX,逗子市,,249-0002,神奈川県,43,甘味喫茶ダイ,草加市吉町 3-4-X,草加市,,340-0017,埼玉県,木下 和明,10442,14.03.95 00:00,11.04.95 00:00,06.03.95 00:00,トマト,9,オタル白ラベル,0,1,0,0,"47.94"
甘味喫茶ダイ,逗子市山の根 3-15-XX,逗子市,,249-0002,神奈川県,43,甘味喫茶ダイ,草加市吉町 3-4-X,草加市,,340-0017,埼玉県,木下 和明,10442,14.03.95 00:00,11.04.95 00:00,06.03.95 00:00,トマト,2,果汁100% グレープ,500,1,0,500,"47.94"
甘味喫茶ダイ,逗子市山の根 3-15-XX,逗子市,,249-0002,神奈川県,43,甘味喫茶ダイ,草加市吉町 3-4-X,草加市,,340-0017,埼玉県,木下 和明,10442,14.03.95 00:00,11.04.95 00:00,06.03.95 00:00,トマト,35,ローカロリー牛乳,0,1,0,0,"47.94"
喫茶たいむましん,佐賀市長瀬町 23-XX,佐賀市,,840-0853,佐賀県,1,喫茶たいむましん,佐賀市長瀬町 23-XX,佐賀市,,840-0853,佐賀県,東海 誠一,10480,20.04.95 00:00,18.05.95 00:00,18.04.95 00:00,トマト,58,照焼きミートボール,10,50,0,500,"1.35"
喫茶たいむましん,佐賀市長瀬町 23-XX,佐賀市,,840-0853,佐賀県,1,喫茶たいむましん,佐賀市長瀬町 23-XX,佐賀市,,840-0853,佐賀県,東海 誠一,10480,20.04.95 00:00,18.05.95 00:00,18.04.95 00:00,トマト,23,紅茶バー,100,10,0.2,800,"1.35"
喫茶たいむましん,佐賀市長瀬町 23-XX,佐賀市,,840-0853,佐賀県,1,喫茶たいむましん,佐賀市長瀬町 23-XX,佐賀市,,840-0853,佐賀県,東海 誠一,10480,20.04.95 00:00,18.05.95 00:00,18.04.95 00:00,トマト,28,小倉あんぱん,5,10,0.1,45,"1.35"
喫茶たいむましん,佐賀市長瀬町 23-XX,佐賀市,,840-0853,佐賀県,1,喫茶たいむましん,佐賀市長瀬町 23-XX,佐賀市,,840-0853,佐賀県,松沢 彩子,10500,10.05.95 00:00,07.06.95 00:00,11.05.95 00:00,アカネコ,70,乾燥アップル,60,100,0,6000,"42.68"
喫茶たいむましん,佐賀市長瀬町 23-XX,佐賀市,,840-0853,佐賀県,1,喫茶たいむましん,佐賀市長瀬町 23-XX,佐賀市,,840-0853,佐賀県,松沢 彩子,10500,10.05.95 00:00,07.06.95 00:00,11.05.95 00:00,アカネコ,19,のり山椒,50,10,0,500,"42.68"
喫茶たいむましん,佐賀市長瀬町 23-XX,佐賀市,,840-0853,佐賀県,1,喫茶たいむましん,佐賀市長瀬町 23-XX,佐賀市,,840-0853,佐賀県,松沢 彩子,10500,10.05.95 00:00,07.06.95 00:00,11.05.95 00:00,アカネコ,80,特選にぼし,10,50,0.2,400,"42.68"
喫茶たいむましん,佐賀市長瀬町 23-XX,佐賀市,,840-0853,佐賀県,1,喫茶たいむましん,佐賀市長瀬町 23-XX,佐賀市,,840-0853,佐賀県,高橋 真紀,10506,16.05.95 00:00,13.06.95 00:00,03.05.95 00:00,トマト,24,じゃがチップス,20,50,0,1000,"21.19"
喫茶たいむましん,佐賀市長瀬町 23-XX,佐賀市,,840-0853,佐賀県,1,喫茶たいむましん,佐賀市長瀬町 23-XX,佐賀市,,840-0853,佐賀県,高橋 真紀,10506,16.05.95 00:00,13.06.95 00:00,03.05.95 00:00,トマト,58,照焼きミートボール,50,50,0.1,2250,"21.19"
